강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,84.77,202112,7,"35,650",11,2007,성덕로 328-15,,중개거래,강원 강릉시
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,123.09,202112,8,"49,000",6,2007,성덕로 328-15,,중개거래,강원 강릉시
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,123.65,202112,25,"48,500",14,2007,성덕로 328-15,,중개거래,강원 강릉시
강원도 강릉시 입암동,499-64,499,64,대목(A단지),49.86,202112,30,"6,350",4,1987,용지로 48,,중개거래,강원 강릉시
강원도 강릉시 입암동,608-3,608,3,삼우그린,59.89,202112,15,"11,300",4,1996,강변로 458,,직거래,-
강원도 강릉시 입암동,685,685,0,입암4주공,59.8,202112,2,"12,800",8,1996,성덕포남로 89,,중개거래,강원 강릉시
강원도 강릉시 입암동,685,685,0,입암5주공,49.97,202112,1,"12,800",5,1996,성덕포남로 89-17,,중개거래,강원 강릉시
강원도 강릉시 입암동,685,685,0,입암5주공,49.97,202112,2,"10,500",2,1996,성덕포남로 89-17,,중개거래,강원 강릉시
강원도 강릉시 입암동,685,685,0,입암5주공,49.97,202112,18,"13,500",15,1996,성덕포남로 89-17,,중개거래,강원 강릉시
강원도 강릉시 입암동,685,685,0,입암5주공,49.97,202112,18,"13,500",4,1996,성덕포남로 89-17,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,202112,2,"16,700",7,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202112,2,"10,500",11,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202112,4,"14,000",13,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202112,7,"10,500",11,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202112,7,"14,000",12,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,202112,8,"16,100",12,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202112,11,"13,900",13,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202112,12,"13,900",11,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,202112,12,"18,100",7,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,202112,14,"15,500",7,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202112,14,"12,000",8,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,202112,16,"16,800",2,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202112,16,"13,700",8,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202112,16,"13,700",11,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,202112,16,"17,600",14,1998,성덕포남로 39,20211218,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202112,17,"13,700",15,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,202112,19,"17,500",13,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202112,20,"13,500",9,1998,성덕포남로 39,,직거래,-
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202112,21,"13,800",8,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,202112,22,"16,900",5,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202112,27,"13,700",15,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202112,28,"14,000",5,1998,성덕포남로 39,,직거래,-
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202112,29,"13,800",12,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,440,440,0,입암현대,59.956,202112,19,"19,000",10,1998,용지로 19,,중개거래,강원 강릉시
강원도 강릉시 입암동,440,440,0,입암현대,59.956,202112,22,"20,000",13,1998,용지로 19,,중개거래,강원 강릉시
강원도 강릉시 입암동,440,440,0,입암현대,59.956,202112,29,"17,500",2,1998,용지로 19,,중개거래,강원 강릉시
강원도 강릉시 입암동,506-5,506,5,태평양임대,34.722,202112,6,"5,500",13,1998,강변로410번길 31-5,,중개거래,강원 강릉시
강원도 강릉시 입암동,506-5,506,5,태평양임대,39.348,202112,8,"7,400",5,1998,강변로410번길 31-5,,중개거래,강원 강릉시
강원도 강릉시 입암동,506-5,506,5,태평양임대,39.348,202112,24,"6,000",11,1998,강변로410번길 31-5,,중개거래,강원 강릉시
강원도 강릉시 입암동,506-5,506,5,태평양임대,39.348,202112,30,"8,000",10,1998,강변로410번길 31-5,,중개거래,강원 강릉시
강원도 강릉시 저동,04월 04일,4,4,경포현대,84.915,202112,2,"24,000",1,1996,경포로463번안길 14,,직거래,-
강원도 강릉시 주문진읍 교항리,1256,1256,0,교항2주공,49.85,202112,3,"10,700",12,2000,연주로 241-7,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,1256,1256,0,교항2주공,39.51,202112,17,"8,500",3,2000,연주로 241-7,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,240-11,240,11,극동,84.93,202112,24,"15,000",11,1991,웃사다리4길 20,,직거래,-
강원도 강릉시 주문진읍 교항리,06월 18일,18,6,동방타워맨션,59.975,202112,20,"9,800",9,1994,매맥이아랫길 24,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,06월 18일,18,6,동방타워맨션,46.65,202112,28,"5,300",4,1994,매맥이아랫길 24,,직거래,-
강원도 강릉시 주문진읍 교항리,1261,1261,0,센텀파크디오션(1단지),84.8819,202112,15,"20,500",15,2015,매맥이윗길 15,,직거래,-
강원도 강릉시 주문진읍 교항리,1262,1262,0,센텀파크디오션(2단지),84.8819,202112,17,"18,000",7,2015,매맥이윗길 15,,직거래,-
강원도 강릉시 주문진읍 교항리,1262,1262,0,센텀파크디오션(2단지),59.7842,202112,31,"14,500",2,2015,매맥이윗길 15,,중개거래,강원 강릉시
강원도 강릉시 주문진읍 교항리,Jan-44,44,1,소훈,67.89,202112,1,"8,400",1,1991,매맥이길 14-3,20211202,중개거래,강원 강릉시
