강원도 강릉시 노암동,610,610,0,노암남산현대,59.84,202201,12,"11,100",14,1998,남부로125번길 11,,직거래,-
강원도 강릉시 노암동,610,610,0,노암남산현대,59.84,202201,13,"15,500",1,1998,남부로125번길 11,,중개거래,강원 강릉시
강원도 강릉시 노암동,610,610,0,노암남산현대,84.99,202201,13,"20,000",12,1998,남부로125번길 11,,중개거래,강원 강릉시
강원도 강릉시 노암동,610,610,0,노암남산현대,59.84,202201,17,"12,000",12,1998,남부로125번길 11,,직거래,-
강원도 강릉시 노암동,390,390,0,노암한라,84.99,202201,27,"25,000",11,1994,노암길42번길 28,,중개거래,강원 강릉시
강원도 강릉시 노암동,390,390,0,노암한라,84.99,202201,27,"25,000",11,1994,노암길42번길 28,20220314,중개거래,강원 강릉시
강원도 강릉시 노암동,627-2,627,2,대림임대,48.32,202201,4,"7,700",5,1989,임영로25번길 13,,중개거래,강원 강릉시
강원도 강릉시 노암동,627-2,627,2,대림임대,48.32,202201,17,"5,800",5,1989,임영로25번길 13,,중개거래,강원 강릉시
강원도 강릉시 노암동,366,366,0,영진노암2차,50.515,202201,14,"7,500",5,1994,남부로163번길 20,,중개거래,강원 강릉시
강원도 강릉시 노암동,245-5,245,5,현대,84.945,202201,1,"18,500",10,1992,율곡로 2733,,중개거래,강원 강릉시
강원도 강릉시 노암동,245-5,245,5,현대,84.945,202201,8,"18,600",3,1992,율곡로 2733,,중개거래,강원 강릉시
강원도 강릉시 노암동,245-5,245,5,현대,84.945,202201,26,"20,000",9,1992,율곡로 2733,,중개거래,강원 강릉시
강원도 강릉시 송정동,940,940,0,삼우은성,84.96,202201,10,"22,000",5,1992,남강초교1길 55,,중개거래,강원 강릉시
강원도 강릉시 송정동,Oct-39,39,10,삼익비치맨션,84.544,202201,26,"23,000",3,1992,해안로 107,,중개거래,강원 강릉시
강원도 강릉시 송정동,1064,1064,0,송정아이파크,75.98,202201,19,"47,800",9,2019,경강로 2511,,중개거래,강원 강릉시
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,30.24,202201,18,"5,400",9,1999,연주로 132,,중개거래,강원 강릉시
강원도 강릉시 연곡면 영진리,305-2,305,2,삼우그린,43.2,202201,27,"7,300",14,1999,연주로 132,,중개거래,강원 강릉시
강원도 강릉시 연곡면 영진리,335-6,335,6,삼천리,59.85,202201,24,"5,000",5,1994,영진2길 20,,직거래,-
강원도 강릉시 연곡면 영진리,12,12,0,영진부영2,59.987,202201,5,"16,900",1,2005,영진3길 43,,중개거래,강원 강릉시
강원도 강릉시 연곡면 영진리,12,12,0,영진부영2,59.987,202201,23,"16,000",2,2005,영진3길 43,,중개거래,강원 강릉시
강원도 강릉시 연곡면 영진리,380,380,0,영진부영3,84.9157,202201,15,"36,000",8,2008,영진3길 15,,중개거래,강원 강릉시
강원도 강릉시 연곡면 영진리,380,380,0,영진부영3,84.9157,202201,20,"28,500",7,2008,영진3길 15,,중개거래,강원 강릉시
강원도 강릉시 연곡면 영진리,381,381,0,영진코아루비치테라스,43.5566,202201,27,"19,300",5,2019,홍질목길 12,,중개거래,강원 강릉시
강원도 강릉시 유천동,778,778,0,엘에이치선수촌8단지,74.88,202201,4,"42,000",1,2018,선수촌로 113,,중개거래,강원 강릉시
강원도 강릉시 입암동,503-2,503,2,강동2,59.64,202201,5,"8,300",4,1991,강변로410번길 37,,중개거래,강원 강릉시
강원도 강릉시 입암동,321,321,0,강릉입암동금호어울림,84.96,202201,26,"39,700",12,2007,성덕로 328-15,,중개거래,강원 강릉시
강원도 강릉시 입암동,506-9,506,9,대인3,59.685,202201,15,"11,000",9,1993,강변로410번길 27,,중개거래,강원 강릉시
강원도 강릉시 입암동,210,210,0,이안강릉타운,122.72,202201,4,"40,700",13,2006,성덕로 316-22,,중개거래,강원 강릉시
강원도 강릉시 입암동,210,210,0,이안강릉타운,157.34,202201,8,"51,800",10,2006,성덕로 316-22,,중개거래,강원 강릉시
강원도 강릉시 입암동,641,641,0,입암1주공,47.1,202201,6,"13,000",5,1986,강변로 364,,중개거래,강원 강릉시
강원도 강릉시 입암동,641,641,0,입암1주공,46.74,202201,27,"14,800",5,1986,강변로 364,,중개거래,강원 강릉시
강원도 강릉시 입암동,49,49,0,입암2주공,46.68,202201,6,"12,500",2,1990,강변로 508,,직거래,-
강원도 강릉시 입암동,685,685,0,입암4주공,59.8,202201,26,"10,500",8,1996,성덕포남로 89,,직거래,-
강원도 강릉시 입암동,685,685,0,입암5주공,49.97,202201,13,"13,300",2,1996,성덕포남로 89-17,,중개거래,강원 강릉시
강원도 강릉시 입암동,685,685,0,입암5주공,49.97,202201,13,"13,300",2,1996,성덕포남로 89-17,20220120,중개거래,강원 강릉시
강원도 강릉시 입암동,685,685,0,입암5주공,39.99,202201,18,"7,400",10,1996,성덕포남로 89-17,,중개거래,강원 강릉시
강원도 강릉시 입암동,685,685,0,입암5주공,39.99,202201,25,"10,000",15,1996,성덕포남로 89-17,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202201,3,"14,300",8,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202201,9,"11,800",2,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202201,9,"11,800",2,1998,성덕포남로 39,20220221,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,202201,10,"16,500",5,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,202201,13,"17,350",14,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,202201,15,"17,000",12,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,202201,16,"14,900",9,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,202201,17,"16,200",14,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202201,18,"14,000",10,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202201,20,"13,800",10,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202201,22,"13,800",3,1998,성덕포남로 39,,직거래,-
강원도 강릉시 입암동,709-1,709,1,입암6주공,59.99,202201,23,"16,700",10,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,709-1,709,1,입암6주공,49.62,202201,24,"14,000",14,1998,성덕포남로 39,,중개거래,강원 강릉시
강원도 강릉시 입암동,712,712,0,입암동강변코아루오투리움아파트,59.986,202201,12,"28,500",1,2019,월대산로 23,,중개거래,강원 강릉시
강원도 강릉시 입암동,440,440,0,입암현대,59.956,202201,12,"18,200",3,1998,용지로 19,,중개거래,강원 강릉시
강원도 강릉시 입암동,440,440,0,입암현대,59.956,202201,24,"20,500",6,1998,용지로 19,,중개거래,강원 강릉시
